nameseq,AB.1,AD.1,ASSD.1,MAXD.1,MIND.1,AS.1,APL.1,TALU.1,TU.1,NE.1,MOT3.1,MOT4.1,AB.2,AD.2,ASSD.2,MAXD.2,MIND.2,AS.2,APL.2,TALU.2,TU.2,NE.2,MOT3.2,MOT4.2,AB.3,AD.3,ASSD.3,MAXD.3,MIND.3,AS.3,APL.3,TALU.3,TU.3,NE.3,MOT3.3,MOT4.3,AB.4,AD.4,ASSD.4,MAXD.4,MIND.4,AS.4,APL.4,TALU.4,TU.4,NE.4,MOT3.4,MOT4.4,AB.5,AD.5,ASSD.5,MAXD.5,MIND.5,AS.5,APL.5,TALU.5,TU.5,NE.5,MOT3.5,MOT4.5,AB.6,AD.6,ASSD.6,MAXD.6,MIND.6,AS.6,APL.6,TALU.6,TU.6,NE.6,MOT3.6,MOT4.6,AB.7,AD.7,ASSD.7,MAXD.7,MIND.7,AS.7,APL.7,TALU.7,TU.7,NE.7,MOT3.7,MOT4.7,AB.8,AD.8,ASSD.8,MAXD.8,MIND.8,AS.8,APL.8,TALU.8,TU.8,NE.8,MOT3.8,MOT4.8,AB.9,AD.9,ASSD.9,MAXD.9,MIND.9,AS.9,APL.9,TALU.9,TU.9,NE.9,MOT3.9,MOT4.9,AB.10,AD.10,ASSD.10,MAXD.10,MIND.10,AS.10,APL.10,TALU.10,TU.10,NE.10,MOT3.10,MOT4.10,label
DQ789469|DQ789469.1,51.137254901960766,5.450980392156863,0.41484194568227095,14.0,2.0,3.1518044970858883,3.0454901960784313,0.03457142857142858,0.05357142857142857,138.0,324.0,1312.0,10.588235294117645,2.7450980392156867,0.3728167672276913,11.0,0.0,3.2530114991985077,1.7976931348623157e+308,0.0,0.0,138.0,47.0,100.0,0.5686274509803919,0.9411764705882355,0.0795454545454553,9.0,0.0,2.2527696653090308,1.7976931348623157e+308,0.0,0.0,138.0,6.0,6.0,0.0,0.35294117647058815,1.0,5.0,0.0,1.2178980512368265,1.7976931348623157e+308,0.0,0.0,138.0,0.0,0.0,0.0,0.19607843137254907,0.0,5.0,0.0,0.9705387192756533,1.7976931348623157e+308,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789470|DQ789470.1,55.17307692307693,5.307692307692308,0.19960899315738007,16.0,2.0,3.273074663291274,3.163650075414781,0.09748168498168498,0.0967741935483871,138.0,319.0,1238.0,23.192307692307697,2.5769230769230766,-0.07955559002598155,14.0,0.0,3.353219772134939,1.7976931348623157e+308,0.0,0.0,138.0,49.0,96.0,0.1730769230769231,1.1153846153846156,-0.12811203319502099,10.0,0.0,2.1181799712329794,1.7976931348623157e+308,0.0,0.0,138.0,5.0,3.0,0.0,0.30769230769230776,0.0,4.0,0.0,1.065877420042386,1.7976931348623157e+308,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789471|DQ789471.1,54.038461538461526,4.923076923076923,0.16939253883540145,10.0,2.0,2.277364822013456,3.119155354449472,0.04183006535947712,0.042704626334519574,126.0,273.0,985.0,2.942307692307692,2.3846153846153837,-0.15150472914875396,9.0,0.0,2.610289153993408,1.7976931348623157e+308,0.0,0.0,126.0,31.0,35.0,0.09615384615384617,0.6923076923076924,-0.3333333333333333,6.0,0.0,1.623605455323495,1.7976931348623157e+308,0.0,0.0,126.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789472|DQ789472.1,62.66037735849058,4.943396226415096,0.48708527094426946,17.0,1.0,3.258747845760686,3.4100145137880986,0.020261437908496733,0.03435114503816794,129.0,256.0,903.0,32.47169811320756,2.6415094339622653,0.4648032574100743,14.0,0.0,3.262678258689067,1.7976931348623157e+308,0.0,0.0,129.0,37.0,55.0,0.2641509433962265,1.2075471698113205,0.38913634523052004,14.0,0.0,2.608827471504564,1.7976931348623157e+308,0.0,0.0,129.0,5.0,3.0,0.0,0.30188679245283034,1.0,8.0,0.0,1.3115582790175675,1.7976931348623157e+308,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789473|DQ789473.1,79.83333333333331,4.533333333333331,0.5463176802668718,16.0,2.0,2.7956315128349005,3.7062146892655368,0.03555555555555556,0.06315789473684211,132.0,273.0,923.0,2.7666666666666675,1.899999999999999,0.5503908725966619,14.0,0.0,2.6814175355583845,1.7976931348623157e+308,0.0,0.0,132.0,17.0,18.0,0.016666666666666677,0.6999999999999997,0.28341793570219953,14.0,0.0,2.1236760581595306,1.7976931348623157e+308,0.0,0.0,132.0,1.0,0.0,0.0,0.3000000000000001,1.0,8.0,0.0,1.3453624047073713,1.7976931348623157e+308,0.0,0.0,132.0,0.0,0.0,0.0,0.16666666666666669,0.0,5.0,0.0,0.8975274678557507,1.7976931348623157e+308,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789474|DQ789474.1,58.49056603773583,5.018867924528301,0.41335733324898866,20.0,2.0,3.1292326266375072,3.2496371552975325,0.0734052111410602,0.06976744186046512,130.0,287.0,1047.0,6.433962264150943,2.4150943396226414,0.33536481314448696,19.0,0.0,3.1228552625922372,1.7976931348623157e+308,0.0,0.0,130.0,28.0,37.0,0.05660377358490565,0.8301886792452828,0.1372549019607846,17.0,0.0,2.5083697559021623,1.7976931348623157e+308,0.0,0.0,130.0,3.0,1.0,0.0,0.15094339622641512,0.0,8.0,0.0,1.0884683095740344,1.7976931348623157e+308,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789475|DQ789475.1,66.5862068965517,4.551724137931035,0.20424860054542762,12.0,2.0,2.4365918381971743,3.3363581367211133,0.03784893267651888,0.0673076923076923,130.0,298.0,1090.0,11.844827586206891,1.862068965517241,-0.1113534142019914,8.0,0.0,2.3226640164205397,1.7976931348623157e+308,0.0,0.0,130.0,24.0,24.0,0.017241379310344838,0.4137931034482758,-0.3333333333333333,6.0,0.0,1.1749465543035047,1.7976931348623157e+308,0.0,0.0,130.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789476|DQ789476.1,50.99999999999999,5.08,0.33577983646485743,12.0,2.0,2.3310083654933544,3.0816326530612246,0.05085714285714285,0.05625,127.0,308.0,1191.0,13.020000000000008,2.2400000000000007,0.08035859820700884,11.0,0.0,2.565618833731932,1.7976931348623157e+308,0.0,0.0,127.0,29.0,41.0,0.10000000000000003,0.6400000000000006,-0.7358490566037735,7.0,0.0,1.6942254867637896,1.7976931348623157e+308,0.0,0.0,127.0,3.0,1.0,0.0,0.15999999999999998,0.0,4.0,0.0,0.7838367176906171,1.7976931348623157e+308,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789477|DQ789477.1,65.58928571428572,4.8928571428571415,0.4216087349860319,12.0,2.0,2.95609884952504,3.385064935064935,0.07023809523809525,0.06840390879478828,132.0,293.0,1090.0,16.625,2.3214285714285707,0.03902355165893094,10.0,0.0,2.98273090865894,1.7976931348623157e+308,0.0,0.0,132.0,35.0,55.0,0.017857142857142856,0.8214285714285711,0.7797872340425538,8.0,0.0,1.8813667415808464,1.7976931348623157e+308,0.0,0.0,132.0,1.0,0.0,0.0,0.28571428571428575,0.0,8.0,0.0,1.4846149779161806,1.7976931348623157e+308,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789478|DQ789478.1,57.15873015873014,6.920634920634919,0.17850971242034155,14.0,2.0,2.918477464019021,2.843830005120328,0.06882086167800454,0.052554744525547446,217.0,661.0,3321.0,48.85714285714289,3.5555555555555545,0.16208732694355701,11.0,0.0,3.033033882538714,1.7976931348623157e+308,0.0,0.0,217.0,79.0,164.0,0.09523809523809526,1.0158730158730158,-0.3090909090909091,6.0,0.0,1.8643869028604472,1.7976931348623157e+308,0.0,0.0,217.0,4.0,1.0,0.0,0.15873015873015875,0.0,5.0,0.0,0.8766159537450204,1.7976931348623157e+308,0.0,0.0,217.0,0.0,0.0,0.0,0.15873015873015875,0.0,5.0,0.0,0.8766159537450204,1.7976931348623157e+308,0.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
