nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
DQ789482|DQ789482.1,65803.99999999999,970.4714696512765,5726360.0,189.7109732587199,0.0006838490061394446,0.3519190195801965,504099.36651814985,505976.83806893654,541.6619499759379,632.1694211145066,970.4714696512765,2785.095709253046,5726170.289026741,256012560662.2388,2152.9262881385393,1076.4631440692697,7.660618906421342,0.3858377901453745,0.061138335101212825,real
DQ789483|DQ789483.1,47932.99999999994,438.98554958791,4762251.0,110.1546151378091,0.0009249021203207266,0.4176603834073718,414904.2727593921,416472.91454621777,234.21851572505403,280.2286181523919,438.98554958791,1709.9228752430085,4762140.845384862,173449688550.62122,1429.6942570906167,714.8471285453084,8.655921239217086,0.34340943852815686,0.12685523895224698,real
DQ789484|DQ789484.1,22326.0,448.9232950650294,951308.0,44.0,0.002090238585804294,0.4892339446280515,115280.20660980792,115694.14046086525,174.52364225696448,262.81496767326206,448.9232950650294,1183.967058139733,951264.0,13385134136.97842,921.1520904664708,460.5760452332354,5.163495772185251,0.5693191575978758,0.03092742306961179,real
DQ789485|DQ789485.1,24316.000000000022,317.301080445152,1707040.0,24.100613179027484,0.0018506333278499737,0.530898156537923,161739.56546250518,162341.94954183832,194.42569892397572,222.1146802382525,317.301080445152,1351.719153896258,1707015.899386821,26354908581.044777,1129.6044736580054,564.8022368290027,6.6515695617085475,0.4451359601021984,0.1498785964772953,real
DQ789486|DQ789486.1,95840.0,1336.127252820671,8295968.0,338.8911769093856,0.00044170840289371174,0.2612894851264541,745150.4909587055,748101.5935610002,642.0302213006312,716.6392580887168,1336.127252820671,3473.1630120535806,8295629.108823091,559655994288.5079,2756.5237539648638,1378.2618769824319,7.774942518350433,0.3804756511356167,0.07549867251819127,real
DQ789487|DQ789487.1,21944.0,369.07820049785533,2072992.0,66.54288761102029,0.0019291529955037065,0.5615252771037814,184169.6002276163,184898.98763739443,158.35744676353738,203.51237290969806,369.07820049785533,1189.6699174341136,2072925.457112389,34187635629.333332,986.1575445244155,493.07877226220774,8.392708723460458,0.35144109189851486,0.07459552292370755,real
DQ789488|DQ789488.1,28736.999999999978,860.0869336754563,1477091.0,147.0,0.0015543260140817308,0.41835943092833683,162836.8176119885,163447.8397122964,361.15010021350326,479.64598659485455,860.0869336754563,2150.791863680943,1476944.0,26715196306.61654,1671.1458770860886,835.5729385430443,5.666451529804385,0.5135861804807001,0.059361840240237024,real
DQ789489|DQ789489.1,325808.0000000004,2139.1958065294075,52699592.0,541.0687815977844,0.00021178117173304496,0.3331314738682085,3681346.2791484315,3690270.7680730117,915.8903922625414,1213.4872730604047,2139.1958065294075,6231.671984332808,52699050.9312184,13618098341694.174,5018.184711272404,2509.092355636202,11.299127950045508,0.26376394366384515,0.06712442411569755,real
DQ789490|DQ789490.1,61862.99999999997,732.1399334337582,7400819.0,117.10539931080538,0.0007866845556579326,0.40880602770565205,610900.4093827405,613003.3430007511,382.38997193492287,476.26817036457163,732.1399334337582,1926.8570329354911,7400701.894600689,375773098530.09656,1450.5888625709194,725.2944312854597,9.875053091229665,0.3002004539250518,0.07197135836600736,real
DQ789491|DQ789491.1,30128.000000000015,422.5779952525057,2833576.0,41.31496872027576,0.0014051159497256145,0.45773901343926326,251594.68487231602,252591.1033653038,198.8979086006529,235.18331844947625,422.5779952525057,1361.357126443645,2833534.68503128,63802265499.30159,1126.1738079941688,563.0869039970844,8.350859163313725,0.3542056783094163,0.05440660006522703,real
DQ789492|DQ789492.1,59692.0,908.5304460867919,5155544.0,230.4199665888683,0.000753869865308584,0.37656848763559947,454026.9213119415,455717.9026633806,490.5036437211928,566.8786888260361,908.5304460867919,2661.0471311948727,5155313.580033411,207678806807.91046,2094.1684423688366,1047.0842211844183,7.606160311464543,0.3884139912940915,0.04613264881436697,real
DQ789493|DQ789493.1,139897.99999999974,1346.7534577742442,15949860.0,285.87871426323466,0.00038837819935476874,0.3239671620581824,1268332.7251041029,1272241.309793517,648.0753113296291,780.4561423683654,1346.7534577742442,4398.210907196718,15949574.121285737,1618597950345.1235,3617.7547648283526,1808.8773824141763,9.066124784515184,0.3277166404364125,0.0746044004287267,real
DQ789494|DQ789494.1,87528.99999999997,1000.029284789711,9042443.0,179.3619946730862,0.0005369648916359152,0.3274963893836314,767589.1045279368,770325.6162539783,436.56981513845164,490.979088236269,1000.029284789711,3208.036856347931,9042263.638005327,593401555057.0714,2717.057768111662,1358.528884055831,8.769540432633036,0.33818472749854284,0.08811188551514451,real
DQ789495|DQ789495.1,114284.99999999993,1066.423607602551,12327435.0,199.94491990186643,0.0004141692552245121,0.3015889709540573,1039298.0166583597,1042976.9591950596,587.8909756572097,712.9736482001216,1066.423607602551,3716.0340523837062,12327235.055080099,1087800937411.7731,3003.0604041835845,1501.5302020917923,9.09391448272617,0.3268126405833838,0.07124647630396697,real
DQ789496|DQ789496.1,41809.999999999985,713.4230611320129,3062900.0,158.49160875395097,0.0010444072390975048,0.367168186983035,281265.0657049325,282344.78201940376,295.8785369667918,391.0451343479733,713.4230611320129,2315.8860186160737,3062741.508391246,79718575933.58463,1924.8408842681004,962.4204421340502,6.7272199403236685,0.4383400068103153,0.07317748811972183,real
DQ789497|DQ789497.1,8696.0,326.5639807178876,285576.0,49.6674776527072,0.004868138607789022,0.6515590571397835,41729.06766272162,41894.331943782956,135.41243058155075,184.78729407957871,326.5639807178876,877.4483856968725,285526.3325223473,1755135049.015873,692.6610916172938,346.3305458086469,4.798650835179579,0.6016982756668843,0.053601481377441425,real
DQ789498|DQ789498.1,16703.000000000007,344.0962539766051,619558.4694944329,5.381821964155628,0.0025943443293619897,0.5420188372772066,91537.16019191331,91891.27045109496,161.72321704324818,196.85509903823646,344.0962539766051,1413.875118790102,619553.0876724687,8444005585.116278,1217.0200197518657,608.5100098759328,5.480282595456701,0.5361397615479643,0.1399165810355763,real
DQ789499|DQ789499.1,51697.000000000015,981.9545961520515,5197147.0,250.28788826197047,0.0008640088722105083,0.38492148490615397,449145.33037091675,450830.6846239131,391.95311425032685,440.09762647038707,981.9545961520515,2357.209582398465,5196896.712111738,203248306198.46616,1917.111955928078,958.555977964039,8.68803470938191,0.3387436669683245,0.05306229631015076,real
DQ789500|DQ789500.1,42039.99999999991,674.1563598625212,3445256.0,147.89073951393163,0.001006977481763402,0.3637988633744798,311690.31967002124,312924.7416084739,367.4305022353906,420.8652219570079,674.1563598625212,1891.767036378818,3445108.109260486,97921893910.73016,1470.90181442181,735.450907210905,7.414137004520026,0.39814368008538453,0.052489543972024905,real
DQ789501|DQ789501.1,71756.99999999999,1099.052896608113,5552763.0,187.70719517825637,0.0006596336710471918,0.341189902900466,494073.7950124455,495822.73426914145,460.03241962584127,581.7092880229736,1099.052896608113,2890.775568041962,5552575.292804821,245840183818.12762,2309.0662800189884,1154.5331400094942,6.8853741796959955,0.42903275472206753,0.05850793421954514,real
DQ789502|DQ789502.1,44625.999999999985,840.9529297650803,3899492.0,92.47339064565074,0.000978502815996654,0.38889250370393663,345734.9263959312,347062.128690239,273.46699737667774,375.1860785727606,840.9529297650803,2171.190454464018,3899399.526609354,120452121171.0,1796.0043758912573,898.0021879456286,7.747387764888884,0.37993020427527907,0.05176839440145442,real
DQ789503|DQ789503.1,54268.000000000044,566.1968143307706,4470488.0,151.2936395412544,0.000737082626962482,0.36083515191285676,415472.5655058345,417214.59648160794,266.492516457469,323.7065708074532,566.1968143307706,1891.3843876330607,4470336.706360458,174068019517.3109,1567.6778168256074,783.8389084128037,7.655940250347058,0.3877642543277516,0.10866212305912042,real
DQ789504|DQ789504.1,133868.0,1505.1335706183697,12586824.0,136.0,0.0005378432485732213,0.3983849503198419,1032211.7255447159,1034609.4331320056,496.9001478939059,647.3083415142501,1505.1335706183697,3857.0314196646395,12586688.0,1070416679125.7301,3209.7230781503895,1604.8615390751947,7.710668162254728,0.38469684993996206,0.08641573336298387,real
DQ789505|DQ789505.1,99296.0,1328.3852484105178,10168384.0,250.34919778815288,0.00048004619185734233,0.3223897441343521,856843.9544794606,859855.7175599001,652.2513329935732,747.6236096769546,1328.3852484105178,4785.598231189921,10168133.650802212,739351855020.4507,4037.974621512966,2018.987310756483,8.629189035605267,0.3430062646976563,0.08248663817168515,real
DQ789506|DQ789506.1,78062.99999999996,1347.091332642612,8335251.0,252.43978640681075,0.0006533184735406022,0.32955980622306463,677956.0757246742,680182.5384527497,571.7630331000162,654.460550299524,1347.091332642612,3726.0569616966714,8334998.560213593,462648285616.0263,3071.596411397147,1535.7982056985736,8.684729970980804,0.33947291608245383,0.07319973010934433,real
DQ789507|DQ789507.1,78942.0,615.2732416042743,7319060.0,64.26514900870009,0.0005869288000472921,0.35850490485307784,635329.1253877787,637626.8874101549,224.35649700696322,310.3654400421068,615.2732416042743,2597.0928423659516,7318995.7348509915,406568047548.3623,2286.7274023238447,1143.3637011619223,8.04804952227938,0.3698558288694304,0.07429781140591116,real
DQ789517|DQ789517.1,198443.0000000001,1587.874959520305,23510739.0,283.43693420051727,0.00027043869860194936,0.29258019543964564,1869991.1156879861,1875825.735531342,736.6865407777921,840.0897838904408,1587.874959520305,4607.396703998045,23510455.5630658,3518722190081.7,3767.3069201076046,1883.6534600538023,9.423316094233535,0.3158118614398685,0.04309893191412574,real
DQ789518|DQ789518.1,61931.999999999985,588.6231515317766,6336360.0,73.38587735191305,0.0007319856186354929,0.41507570675288535,546032.3666450552,548050.9774725543,247.7670730227927,317.86150677647515,588.6231515317766,2110.640318354851,6336286.614122648,300359873908.6222,1792.7788115783758,896.3894057891879,8.816643522654772,0.3370315420606416,0.09665324175148128,real
DQ789519|DQ789519.1,82603.99999999994,1008.6065253767358,7368056.0,257.07714570668065,0.0005447678078543416,0.29080846852826003,643399.3924616342,645795.6740984941,552.5809028595263,676.6679240140459,1008.6065253767358,3759.1502920766916,7367798.922854293,417052052684.32837,3082.482368062646,1541.241184031323,7.78896170235866,0.38045758714089273,0.05212345032020136,real
DQ789520|DQ789520.1,23237.000000000007,726.2307203251496,909115.0,168.3960609321773,0.001907876805669119,0.46447992429724944,126958.77240269772,127438.76947351714,294.59355328744874,347.1985871354852,726.2307203251496,1745.1115418866402,908946.6039390678,16240639964.924246,1397.912954751155,698.9564773755775,5.463647303984924,0.5319231319031688,0.054329791765792786,real
DQ789521|DQ789521.1,400085.0000000001,2783.7385814415843,64101131.0,659.4696406108159,0.00017746228926353145,0.3148827293219412,4428589.900147676,4439022.399645722,1295.7047828058555,1680.3014546949712,2783.7385814415843,7457.044771261753,64100471.53035939,19704919864556.46,5776.743316566783,2888.3716582833913,11.069122561824798,0.26913844161003264,0.07241944001880438,real
DQ789522|DQ789522.1,64775.99999999997,760.1384137615762,7139384.0,166.5463574473596,0.0006535342307850648,0.3440245324774994,630959.1312280059,633457.9890516287,281.55729549715426,433.9184542666649,760.1384137615762,1964.1832363849653,7139217.453642553,401269023893.3333,1530.2647821183004,765.1323910591502,9.740631271273406,0.30437404778490496,0.052395137244458705,real
DQ789523|DQ789523.1,94302.0,1065.3986470058628,8967396.0,194.18658326586555,0.0004948640184372194,0.3096156609690854,772404.8022766302,775178.2575278314,479.33785140087605,683.8066551018042,1065.3986470058628,3128.1408100545254,8967201.813416734,600901330943.8849,2444.3341549527213,1222.1670774763606,8.190757378174697,0.3621285150410118,0.06883704628578464,real
DQ789524|DQ789524.1,28273.99999999997,540.398377751256,1795908.0,113.96292373559876,0.001544410648180898,0.4317999245295772,172617.07744600473,173279.71741591243,284.8598126505819,331.8776344335545,540.398377751256,1558.8354695597918,1795794.0370762644,30025860467.738464,1226.9578351262373,613.4789175631187,6.105152346537628,0.48199637079808444,0.058568464400583366,real
DQ789525|DQ789525.1,15823.000000000007,367.09215052763705,829283.0,29.04298809918398,0.002738629421306536,0.5813957410279991,91291.29754801386,91644.45669090161,150.51243351944282,206.10381227341014,367.09215052763705,844.5030991695622,829253.9570119008,8398706442.170542,638.399286896152,319.199643448076,5.769531539405537,0.507909568532865,0.061994697077579375,real
DQ789526|DQ789526.1,131876.00000000003,1403.7919365927864,13038928.0,399.9234252223163,0.0003412296399648154,0.24883332438029987,1128897.2005262482,1133101.6739267802,752.0731755688014,892.2072310949497,1403.7919365927864,4223.445204302271,13038528.076574778,1283919403455.6716,3331.2379732073214,1665.6189866036607,8.560293006507992,0.3467247717575688,0.045542617772570626,real
DQ789527|DQ789527.1,18951.000000000004,333.9113786784375,1562539.0,19.902918509903554,0.0021282957803458037,0.5490994474929453,144673.54280586346,145275.09859309453,133.2195762590292,212.53222520279752,333.9113786784375,1192.8164538877077,1562519.09708149,21104854271.233334,980.2842286849102,490.1421143424551,7.634084892927203,0.3860503087210021,0.046602087727237645,real
