nameseq,AB.1,AD.1,ASSD.1,MAXD.1,MIND.1,AS.1,APL.1,TALU.1,TU.1,NE.1,MOT3.1,MOT4.1,AB.2,AD.2,ASSD.2,MAXD.2,MIND.2,AS.2,APL.2,TALU.2,TU.2,NE.2,MOT3.2,MOT4.2,AB.3,AD.3,ASSD.3,MAXD.3,MIND.3,AS.3,APL.3,TALU.3,TU.3,NE.3,MOT3.3,MOT4.3,AB.4,AD.4,ASSD.4,MAXD.4,MIND.4,AS.4,APL.4,TALU.4,TU.4,NE.4,MOT3.4,MOT4.4,AB.5,AD.5,ASSD.5,MAXD.5,MIND.5,AS.5,APL.5,TALU.5,TU.5,NE.5,MOT3.5,MOT4.5,AB.6,AD.6,ASSD.6,MAXD.6,MIND.6,AS.6,APL.6,TALU.6,TU.6,NE.6,MOT3.6,MOT4.6,AB.7,AD.7,ASSD.7,MAXD.7,MIND.7,AS.7,APL.7,TALU.7,TU.7,NE.7,MOT3.7,MOT4.7,AB.8,AD.8,ASSD.8,MAXD.8,MIND.8,AS.8,APL.8,TALU.8,TU.8,NE.8,MOT3.8,MOT4.8,AB.9,AD.9,ASSD.9,MAXD.9,MIND.9,AS.9,APL.9,TALU.9,TU.9,NE.9,MOT3.9,MOT4.9,AB.10,AD.10,ASSD.10,MAXD.10,MIND.10,AS.10,APL.10,TALU.10,TU.10,NE.10,MOT3.10,MOT4.10,label
DQ789411|DQ789411.1,47.743589743589745,3.5384615384615397,0.35960251869342813,10.0,1.0,2.134528757771016,3.5128205128205128,0.02882882882882883,0.04285714285714286,68.0,136.0,399.0,0.25641025641025644,0.9743589743589746,0.34842249657064495,7.0,0.0,1.8465099371680849,1.7976931348623157e+308,0.0,0.0,68.0,3.0,2.0,0.02564102564102564,0.35897435897435914,-0.9599999999999999,7.0,0.0,1.3298771774246094,1.7976931348623157e+308,0.0,0.0,68.0,1.0,0.0,0.0,0.20512820512820512,0.0,4.0,0.0,0.8822897709787308,1.7976931348623157e+308,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789412|DQ789412.1,59.074999999999996,3.1999999999999997,0.37268271894310673,8.0,2.0,1.6155494421403513,4.029487179487179,0.04416666666666667,0.08737864077669903,63.0,97.0,203.0,0.15000000000000002,0.9499999999999995,0.3020408163265306,6.0,0.0,1.627114009527298,1.7976931348623157e+308,0.0,0.0,63.0,4.0,1.0,0.0,0.15000000000000005,0.0,3.0,0.0,0.6538348415311012,1.7976931348623157e+308,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789413|DQ789413.1,55.87500000000001,5.375000000000001,0.25627666185973785,18.0,2.0,3.5568302836467565,3.377659574468085,0.043253968253968246,0.06172839506172839,128.0,233.0,797.0,17.000000000000004,3.2499999999999996,0.11539153915391541,17.0,0.0,3.727711541057507,1.7976931348623157e+308,0.06666666666666668,0.05555555555555555,128.0,52.0,115.0,0.8333333333333336,1.4166666666666667,-0.17194750099429917,15.0,0.0,2.8638067129065976,1.7976931348623157e+308,0.0,0.0,128.0,10.0,11.0,0.020833333333333346,0.5416666666666666,-0.3448275862068975,9.0,0.0,1.7073167707123231,1.7976931348623157e+308,0.0,0.0,128.0,1.0,0.0,0.0,0.2083333333333334,0.0,5.0,0.0,0.9991315673568167,1.7976931348623157e+308,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789414|DQ789414.1,48.02380952380952,3.4285714285714293,0.08690316170884103,8.0,1.0,1.7476904098573873,3.342624854819977,0.1025,0.06976744186046512,72.0,164.0,500.0,0.4047619047619047,0.6666666666666669,-0.12903225806451546,6.0,0.0,1.3569339855976197,1.7976931348623157e+308,0.0,0.0,72.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789415|DQ789415.1,57.17391304347827,3.6956521739130426,0.556035841325589,16.0,2.0,2.474825994914384,3.5410628019323673,0.06407867494824016,0.05084745762711865,82.0,171.0,515.0,0.36956521739130427,1.0000000000000004,0.6408713534922694,14.0,0.0,2.431675035497315,1.7976931348623157e+308,0.0,0.0,82.0,5.0,4.0,0.0,0.3913043478260869,1.0,12.0,0.0,1.8353800799309072,1.7976931348623157e+308,0.0,0.0,82.0,0.0,0.0,0.0,0.2608695652173913,0.0,12.0,0.0,1.7499662432607055,1.7976931348623157e+308,0.0,0.0,82.0,0.0,0.0,0.0,0.2608695652173913,0.0,12.0,0.0,1.7499662432607055,1.7976931348623157e+308,0.0,0.0,82.0,0.0,0.0,0.0,0.2608695652173913,0.0,12.0,0.0,1.7499662432607055,1.7976931348623157e+308,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789416|DQ789416.1,43.435897435897424,3.9487179487179485,0.22403764217702257,8.0,1.0,2.1116127989654654,3.2860998650472335,0.04912280701754387,0.03614457831325301,77.0,162.0,542.0,1.7435897435897427,1.5897435897435892,-0.3767228177641673,6.0,0.0,1.8908409297011917,1.7976931348623157e+308,0.0,0.0,77.0,13.0,11.0,0.0,0.15384615384615385,0.0,3.0,0.0,0.6617173282340483,1.7976931348623157e+308,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789417|DQ789417.1,75.82608695652173,3.260869565217391,0.5568428114356491,10.0,1.0,2.0047203275475662,4.370048309178744,0.037777777777777785,0.048,71.0,121.0,297.0,0.21739130434782614,0.8260869565217388,0.8663316582914574,8.0,0.0,1.9704815988912454,1.7976931348623157e+308,0.0,0.0,71.0,3.0,2.0,0.0,0.47826086956521735,1.0,8.0,0.0,1.7161525526948302,1.7976931348623157e+308,0.0,0.0,71.0,0.0,0.0,0.0,0.34782608695652173,0.0,8.0,0.0,1.6314489599385842,1.7976931348623157e+308,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789418|DQ789418.1,40.81081081081081,3.837837837837838,0.14856094808126344,8.0,1.0,2.033682766639147,3.2672672672672673,0.08095238095238096,0.060810810810810814,71.0,142.0,429.0,2.3243243243243237,1.5675675675675678,0.022864019253910413,6.0,0.0,1.8532738095063535,1.7976931348623157e+308,0.0,0.0,71.0,12.0,13.0,0.0,0.16216216216216217,0.0,3.0,0.0,0.6783729944870882,1.7976931348623157e+308,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789419|DQ789419.1,59.044444444444444,3.5111111111111115,0.15022542389493318,10.0,2.0,1.9734034021594071,3.683838383838384,0.0303030303030303,0.03821656050955414,78.0,153.0,422.0,0.08888888888888889,0.9333333333333332,-0.23100303951367687,8.0,0.0,1.781385228784985,1.7976931348623157e+308,0.0,0.0,78.0,4.0,1.0,0.0,0.31111111111111117,1.0,4.0,0.0,1.0071350394333032,1.7976931348623157e+308,0.0,0.0,78.0,0.0,0.0,0.0,0.17777777777777778,0.0,4.0,0.0,0.8243216440440625,1.7976931348623157e+308,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789420|DQ789420.1,55.58974358974359,3.3846153846153855,0.29630931458699455,10.0,1.0,2.020603928702107,3.9257759784075574,0.06403508771929824,0.08411214953271028,65.0,101.0,242.0,0.7948717948717949,1.2820512820512822,0.5654692931633836,8.0,0.0,2.1116127989654654,1.7976931348623157e+308,0.3333333333333333,0.3333333333333333,65.0,7.0,5.0,0.02564102564102564,0.35897435897435914,-0.9599999999999999,7.0,0.0,1.3298771774246094,1.7976931348623157e+308,0.0,0.0,65.0,1.0,0.0,0.0,0.20512820512820523,0.0,4.0,0.0,0.8822897709787308,1.7976931348623157e+308,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789421|DQ789421.1,48.16666666666667,3.523809523809524,0.16638655462184884,8.0,2.0,1.8546992470619474,3.3495934959349594,0.0717687074829932,0.056962025316455694,72.0,152.0,468.0,0.047619047619047644,0.9047619047619047,0.0,4.0,0.0,1.3768411709334247,1.7976931348623157e+308,0.0,0.0,72.0,2.0,0.0,0.0,0.14285714285714288,0.0,3.0,0.0,0.6388765649999399,1.7976931348623157e+308,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
